Acq. time (s)=	10
Accumulations=	2
Range (cm-¹)=	400...1800
Windows=	1
Autofocus=	Off
AutoExposure=	Off
Spike filter=	Multiple accum.
Delay time (s)=	1
Binning=	1
Readout mode=	Signal
DeNoise=	Off
ICS correction=	Off
Dark correction=	Off
Inst. Process=	Off
Instrument=	XploRA
Detector=	Syncerity
Objective=	x100
Grating=	1800 gr/mm
Filter=	50%
Laser (nm)=	532 
Slit (µm)=	100 
Hole (µm)=	100 
Laser pol=	None
Raman pol=	None
Output=	Camera
StageXY=	Marzhauser
StageZ=	
955.235	266
956.305	271
957.374	272
958.443	271
959.511	258
960.579	265
961.647	255
962.715	277
963.783	260
964.85	262
965.917	243
966.983	255
968.049	253
969.116	267
970.181	256
971.247	262
972.312	262
973.377	270
974.441	263
975.505	259
976.569	246
977.633	253
978.696	254
979.759	248
980.822	263
981.885	266
982.946	261
984.008	253
985.07	249
986.131	257
987.192	247
988.253	261
989.313	262
990.373	245
991.433	252
992.493	261
993.552	260
994.611	289
995.67	280
996.728	323
997.786	331
998.844	340
999.902	308
1000.96	314
1002.02	316
1003.07	312
1004.13	329
1005.18	321
1006.24	322
1007.3	321
1008.35	305
1009.41	304
1010.46	298
1011.51	289
1012.57	277
1013.62	257
1014.68	251
1015.73	245
1016.78	248
1017.83	247
1018.89	248
1019.94	232
1020.99	259
1022.04	253
1023.09	260
1024.14	231
1025.19	258
1026.24	246
1027.29	234
1028.34	234
1029.39	234
1030.44	243
1031.49	241
1032.54	245
1033.59	223
1034.64	223
1035.68	230
1036.73	232
1037.78	219
1038.82	228
1039.87	217
1040.92	228
1041.96	218
1043.01	228
1044.05	225
1045.1	223
1046.14	225
1047.19	221
1048.23	239
1049.28	232
1050.32	225
1051.36	228
1052.41	233
1053.45	224
1054.49	227
1055.53	235
1056.57	226
1057.62	223
1058.66	222
1059.7	218
1060.74	241
1061.78	228
1062.82	241
1063.86	235
1064.9	227
1065.94	244
1066.98	244
1068.01	235
1069.05	234
1070.09	233
1071.13	249
1072.17	231
1073.2	245
1074.24	237
1075.28	232
1076.31	250
1077.35	244
1078.39	223
1079.42	226
1080.46	230
1081.49	221
1082.53	230
1083.56	228
1084.59	229
1085.63	223
1086.66	230
1087.69	231
1088.73	226
1089.76	228
1090.79	228
1091.82	219
1092.86	228
1093.89	223
1094.92	238
1095.95	226
1096.98	224
1098.01	234
1099.04	238
1100.07	225
1101.1	232
1102.13	226
1103.16	226
1104.19	219
1105.21	220
1106.24	242
1107.27	219
1108.3	231
1109.32	231
1110.35	219
1111.38	213
1112.4	221
1113.43	222
1114.46	220
1115.48	227
1116.51	223
1117.53	222
1118.56	230
1119.58	218
1120.6	235
1121.63	221
1122.65	219
1123.67	231
1124.7	225
1125.72	225
1126.74	213
1127.76	209
1128.78	222
1129.81	202
1130.83	201
1131.85	212
1132.87	203
1133.89	201
1134.91	179
1135.93	208
1136.95	185
1137.97	196
1138.99	198
1140	193
1141.02	179
1142.04	186
1143.06	209
1144.07	185
1145.09	209
1146.11	178
1147.12	190
1148.14	201
1149.16	201
1150.17	199
1151.19	210
1152.2	194
1153.22	195
1154.23	206
1155.25	198
1156.26	182
1157.27	200
1158.29	185
1159.3	184
1160.31	176
1161.33	187
1162.34	193
1163.35	198
1164.36	196
1165.37	198
1166.38	201
1167.4	201
1168.41	189
1169.42	206
1170.43	184
1171.44	203
1172.44	213
1173.45	210
1174.46	202
1175.47	194
1176.48	201
1177.49	209
1178.5	192
1179.5	204
1180.51	201
1181.52	202
1182.52	193
1183.53	201
1184.54	209
1185.54	196
1186.55	203
1187.55	200
1188.56	220
1189.56	207
1190.57	201
1191.57	216
1192.57	214
1193.58	219
1194.58	211
1195.58	212
1196.59	212
1197.59	198
1198.59	209
1199.59	216
1200.59	208
1201.59	217
1202.59	209
1203.59	220
1204.6	214
1205.6	217
1206.59	211
1207.59	213
1208.59	199
1209.59	222
1210.59	203
1211.59	202
1212.59	206
1213.59	206
1214.58	217
1215.58	211
1216.58	217
1217.57	207
1218.57	215
1219.57	221
1220.56	211
1221.56	212
1222.55	209
1223.55	211
1224.54	221
1225.54	223
1226.53	232
1227.52	216
1228.52	224
1229.51	223
1230.5	232
1231.5	221
1232.49	235
1233.48	234
1234.47	234
1235.46	230
1236.45	231
1237.45	242
1238.44	235
1239.43	250
1240.42	235
1241.41	235
1242.4	257
1243.39	241
1244.38	230
1245.36	233
1246.35	224
1247.34	239
1248.33	239
1249.32	238
1250.3	239
1251.29	240
1252.28	235
1253.26	244
1254.25	226
1255.24	233
1256.22	248
1257.21	229
1258.19	227
1259.18	244
1260.16	248
1261.14	233
1262.13	234
1263.11	237
1264.1	247
1265.08	222
1266.06	227
1267.04	232
1268.03	215
1269.01	221
1269.99	237
1270.97	219
1271.95	229
1272.93	219
1273.91	216
1274.89	230
1275.87	218
1276.85	221
1277.83	223
1278.81	218
1279.79	227
1280.77	211
1281.75	217
1282.73	227
1283.7	217
1284.68	216
1285.66	222
1286.64	219
1287.61	208
1288.59	230
1289.57	206
1290.54	221
1291.52	214
1292.49	232
1293.47	220
1294.44	219.792
1295.42	229.332
1296.39	212.494
1297.36	221.516
1298.34	220.368
1299.31	221.451
1300.28	221.893
1301.26	230.684
1302.23	224.835
1303.2	213.982
1304.17	225.421
1305.15	213.089
1306.12	217.911
1307.09	218.198
1308.06	227.706
1309.03	218.652
1310	223.817
1310.97	219.737
1311.94	235.585
1312.91	214.308
1313.88	224.058
1314.85	228.019
1315.81	220.955
1316.78	229.578
1317.75	233.913
1318.72	226.454
1319.69	222.463
1320.65	227.071
1321.62	226.542
1322.59	227.788
1323.55	237.36
1324.52	236.207
1325.49	230.601
1326.45	240.197
1327.42	240.692
1328.38	231.631
1329.35	234.99
1330.31	238.764
1331.27	239.83
1332.24	233.546
1333.2	239.595
1334.16	244.23
1335.13	238.114
1336.09	248.07
1337.05	237.133
1338.02	238.812
1338.98	226.571
1339.94	226.803
1340.9	224.777
1341.86	220.085
1342.82	224.162
1343.78	213.074
1344.74	215.433
1345.7	202.821
1346.66	202.609
1347.62	206.205
1348.58	201.114
1349.54	211.809
1350.5	217.313
1351.46	212.775
1352.41	205.255
1353.37	212.073
1354.33	207.637
1355.29	210.444
1356.24	208.904
1357.2	203.867
1358.16	201.46
1359.11	201.864
1360.07	201.714
1361.02	193.854
1361.98	190.326
1362.93	183.492
1363.89	179.688
1364.84	178.733
1365.8	178.773
1366.75	179.038
1367.7	180.343
1368.66	176.344
1369.61	174.804
1370.56	169.177
1371.52	156.46
1372.47	176.871
1373.42	165.729
1374.37	167.166
1375.32	166.294
1376.27	159.081
1377.23	173.655
1378.18	172.744
1379.13	167.914
1380.08	173.235
1381.03	171.169
1381.98	176.025
1382.92	172.626
1383.87	171.917
1384.82	175.246
1385.77	170.356
1386.72	165.618
1387.67	170.889
1388.61	168.089
1389.56	161.839
1390.51	169.829
1391.45	171.188
1392.4	176.478
1393.35	165.865
1394.29	174.057
1395.24	174.224
1396.08	176
1397.06	174
1398.04	174
1399.02	171
1400	180
1400.98	172
1401.96	169
1402.94	174
1403.92	179
1404.9	182
1405.88	176
1406.86	176
1407.84	207
1408.82	199
1409.8	188
1410.78	187
1411.76	200
1412.73	192
1413.71	188
1414.69	193
1415.67	185
1416.64	209
1417.62	195
1418.6	189
1419.57	190
1420.55	184
1421.52	200
1422.5	198
1423.48	194
1424.45	199
1425.43	196
1426.4	193
1427.37	207
1428.35	208
1429.32	197
1430.3	216
1431.27	210
1432.24	215
1433.21	197
1434.19	204
1435.16	219
1436.13	227
1437.1	215
1438.08	217
1439.05	208
1440.02	221
1440.99	215
1441.96	225
1442.93	225
1443.9	228
1444.87	223
1445.84	221
1446.81	212
1447.78	207
1448.75	218
1449.72	210
1450.69	221
1451.65	202
1452.62	217
1453.59	208
1454.56	207
1455.52	208
1456.49	191
1457.46	206
1458.43	209
1459.39	190
1460.36	194
1461.32	185
1462.29	180
1463.26	176
1464.22	171
1465.19	185
1466.15	172
1467.11	182
1468.08	166
1469.04	168
1470.01	164
1470.97	151
1471.93	156
1472.9	155
1473.86	149
1474.82	162
1475.78	145
1476.75	155
1477.71	150
1478.67	151
1479.63	147
1480.59	145
1481.55	138
1482.51	149
1483.47	142
1484.43	133
1485.39	140
1486.35	145
1487.31	141
1488.27	147
1489.23	153
1490.19	137
1491.15	155
1492.11	151
1493.06	146
1494.02	140
1494.98	132
1495.94	140
1496.89	144
1497.85	135
1498.81	155
1499.76	143
1500.72	149
1501.68	146
1502.63	136
1503.59	140
1504.54	143
1505.5	149
1506.45	142
1507.41	142
1508.36	138
1509.31	146
1510.27	140
1511.22	133
1512.17	140
1513.13	145
1514.08	144
1515.03	138
1515.98	143
1516.94	146
1517.89	140
1518.84	137
1519.79	147
1520.74	146
1521.69	141
1522.64	136
1523.59	141
1524.54	151
1525.49	139
1526.44	148
1527.39	141
1528.34	140
1529.29	135
1530.24	145
1531.19	145
1532.14	150
1533.08	147
1534.03	158
1534.98	154
1535.93	144
1536.87	154
1537.82	155
1538.77	159
1539.71	165
1540.66	161
1541.6	174
1542.55	174
1543.49	176
1544.44	171
1545.38	174
1546.33	184
1547.27	187
1548.22	172
1549.16	172
1550.1	191
1551.05	177
1551.99	165
1552.93	166
1553.88	172
1554.82	171
1555.76	168
1556.7	157
1557.65	147
1558.59	145
1559.53	152
1560.47	157
1561.41	138
1562.35	150
1563.29	136
1564.23	138
1565.17	139
1566.11	149
1567.05	136
1567.99	141
1568.93	142
1569.87	161
1570.8	152
1571.74	148
1572.68	144
1573.62	149
1574.56	155
1575.49	146
1576.43	146
1577.37	136
1578.3	135
1579.24	137
1580.18	146
1581.11	153
1582.05	144
1582.98	139
1583.92	151
1584.85	137
1585.79	128
1586.72	146
1587.66	127
1588.59	136
1589.52	137
1590.46	132
1591.39	146
1592.32	138
1593.25	148
1594.19	149
1595.12	138
1596.05	148
1596.98	151
1597.91	146
1598.85	153
1599.78	151
1600.71	148
1601.64	141
1602.57	152
1603.5	153
1604.43	150
1605.36	143
1606.29	149
1607.22	146
1608.15	151
1609.07	140
1610	143
1610.93	152
1611.86	145
1612.79	147
1613.71	152
1614.64	148
1615.57	149
1616.49	164
1617.42	154
1618.35	147
1619.27	156
1620.2	136
1621.12	144
1622.05	156
1622.97	136
1623.9	149
1624.82	150
1625.75	142
1626.67	140
1627.6	156
1628.52	158
1629.44	146
1630.37	143
1631.29	165
1632.21	154
1633.14	157
1634.06	147
1634.98	151
1635.9	162
1636.82	159
1637.74	156
1638.67	167
1639.59	180
1640.51	155
1641.43	180
1642.35	180
1643.27	171
1644.19	173
1645.11	174
1646.03	170
1646.94	169
1647.86	174
1648.78	191
1649.7	182
1650.62	183
1651.54	188
1652.45	198
1653.37	185
1654.29	191
1655.2	187
1656.12	186
1657.04	178
1657.95	181
1658.87	181
1659.79	187
1660.7	181
1661.62	172
1662.53	172
1663.44	172
1664.36	175
1665.27	174
1666.19	187
1667.1	193
1668.01	163
1668.93	169
1669.84	175
1670.75	177
1671.67	164
1672.58	170
1673.49	151
1674.4	174
1675.31	161
1676.23	165
1677.14	166
1678.05	159
1678.96	156
1679.87	150
1680.78	148
1681.69	152
1682.6	148
1683.51	143
1684.42	147
1685.33	142
1686.24	147
1687.14	148
1688.05	145
1688.96	157
1689.87	155
1690.78	134
1691.68	135
1692.59	140
1693.5	126
1694.4	138
1695.31	137
1696.22	135
1697.12	131
1698.03	126
1698.93	124
1699.84	125
