Acq. time (s)=	10
Accumulations=	2
Range (cm-¹)=	400...1800
Windows=	1
Autofocus=	Off
AutoExposure=	Off
Spike filter=	Multiple accum.
Delay time (s)=	1
Binning=	1
Readout mode=	Signal
DeNoise=	Off
ICS correction=	Off
Dark correction=	Off
Inst. Process=	Off
Instrument=	XploRA
Detector=	Syncerity
Objective=	x100
Grating=	1800 gr/mm
Filter=	50%
Laser (nm)=	532 
Slit (µm)=	100 
Hole (µm)=	100 
Laser pol=	None
Raman pol=	None
Output=	Camera
StageXY=	Marzhauser
StageZ=	
596.616	721
597.781	725
598.946	719
600.112	723
601.276	751
602.441	763
603.605	737
604.769	717
605.933	727
607.097	729
608.259	743
609.422	755
610.585	743
611.747	739
612.908	719
614.07	741
615.231	769
616.391	765
617.552	749
618.713	773
619.872	747
621.033	785
622.192	731
623.351	729
624.509	739
625.668	701
626.826	699
627.984	719
629.142	705
630.298	729
631.456	709
632.612	731
633.769	729
634.924	739
636.08	729
637.235	747
638.39	739
639.545	763
640.7	727
641.854	735
643.007	723
644.161	725
645.314	737
646.467	711
647.62	697
648.773	725
649.924	723
651.076	725
652.228	703
653.378	699
654.529	715
655.68	693
656.83	699
657.98	731
659.13	709
660.279	681
661.428	757
662.577	737
663.725	721
664.872	729
666.021	747
667.168	741
668.315	741
669.462	719
670.609	697
671.755	679
672.901	709
674.046	761
675.192	711
676.337	741
677.482	691
678.626	719
679.77	719
680.914	725
682.057	717
683.201	701
684.343	715
685.486	681
686.628	697
687.771	685
688.912	721
690.053	723
691.194	677
692.335	687
693.475	665
694.615	705
695.756	695
696.895	687
698.035	705
699.173	669
700.312	689
701.45	679
702.588	663
703.726	679
704.863	663
706	695
707.138	689
708.274	689
709.41	689
710.546	673
711.682	683
712.817	693
713.952	677
715.087	695
716.221	677
717.355	675
718.489	703
719.622	649
720.755	697
721.888	673
723.021	673
724.154	661
725.285	683
726.417	685
727.548	713
728.679	713
729.81	661
730.94	693
732.071	691
733.201	683
734.33	695
735.459	697
736.589	717
737.717	695
738.846	683
739.974	687
741.101	697
742.229	687
743.356	707
744.483	663
745.61	713
746.735	745
747.862	663
748.987	691
750.112	673
751.238	683
752.363	669
753.487	691
754.611	703
755.734	663
756.858	689
757.982	677
759.104	649
760.227	653
761.35	665
762.471	665
763.593	679
764.715	633
765.836	683
766.956	665
768.077	635
769.198	639
770.317	677
771.436	667
772.556	659
773.675	629
774.794	631
775.913	647
777.031	657
778.148	637
779.266	661
780.383	651
781.5	683
782.616	671
783.733	653
784.849	611
785.964	661
787.08	651
788.195	601
789.31	611
790.424	623
791.539	609
792.653	663
793.766	639
794.879	663
795.992	645
797.105	647
798.218	643
799.33	655
800.441	669
801.553	637
802.664	621
803.775	659
804.886	619
805.997	649
807.107	711
808.216	635
809.325	653
810.435	615
811.543	645
812.652	653
813.76	649
814.868	645
815.976	707
817.083	639
818.19	693
819.297	685
820.403	703
821.509	711
822.615	701
823.721	737
824.826	689
825.931	719
827.036	735
828.14	709
829.244	727
830.348	675
831.452	711
832.554	709
833.658	675
834.76	667
835.862	691
836.964	709
838.066	681
839.167	717
840.269	705
841.369	695
842.47	687
843.57	691
844.669	753
845.769	721
846.869	711
847.968	773
849.066	737
850.164	745
851.263	745
852.36	731
853.458	709
854.555	719
855.652	687
856.748	715
857.845	683
858.941	699
860.037	717
861.132	699
862.227	671
863.322	687
864.417	693
865.511	669
866.604	639
867.698	667
868.792	661
869.885	661
870.977	683
872.07	683
873.162	673
874.254	647
875.345	691
876.437	679
877.528	675
878.618	683
879.709	655
880.799	667
881.889	679
882.978	689
884.068	697
885.156	679
886.245	707
887.333	699
888.421	689
889.508	715
890.596	659
891.684	717
892.77	677
893.856	697
894.942	685
896.029	715
897.114	729
898.199	727
899.285	683
900.37	693
901.454	729
902.538	657
903.622	699
904.706	685
905.789	683
906.872	647
907.955	655
909.037	687
910.119	663
911.201	685
912.282	677
913.363	665
914.444	689
915.525	705
916.605	681
917.685	675
918.765	645
919.844	693
920.924	699
922.002	699
923.081	697
924.16	695
925.238	707
926.315	707
927.392	693
928.469	707
929.546	717
930.623	707
931.699	691
932.774	705
933.85	693
934.925	707
936	735
937.075	703
938.149	711
939.224	711
940.297	707
941.372	675
942.445	751
943.518	723
944.59	723
945.662	681
946.734	643
947.807	651
948.878	715
949.949	653
951.02	693
952.091	677
953.161	661
954.231	677
955.3	701
956.37	667
957.44	697
958.508	643
959.576	689
960.645	661
961.712	657
962.78	631
963.848	651
964.915	661
965.981	627
967.048	639
968.114	635
969.18	653
970.246	637
971.312	635
972.376	617
973.441	629
974.506	637
975.57	601
976.634	623
977.697	597
978.76	617
979.823	591
980.886	635
981.949	613
983.01	607
984.072	623
985.134	599
986.195	563
987.256	625
988.317	611
989.377	617
990.437	607
991.497	581
992.556	607
993.616	593
994.675	619
995.733	617
996.791	617
997.849	723
998.907	779
999.965	841
1001.02	853
1002.08	845
1003.14	769
1004.19	707
1005.25	633
1006.3	621
1007.36	633
1008.41	583
1009.47	581
1010.52	575
1011.58	579
1012.63	579
1013.68	569
1014.74	563
1015.79	559
1016.84	541
1017.9	547
1018.95	555
1020	565
1021.05	545
1022.1	547
1023.15	535
1024.21	567
1025.26	539
1026.31	577
1027.36	569
1028.41	593
1029.45	581
1030.5	635
1031.55	579
1032.6	559
1033.65	553
1034.7	557
1035.74	569
1036.79	531
1037.84	553
1038.89	531
1039.93	569
1040.98	557
1042.02	561
1043.07	547
1044.11	557
1045.16	533
1046.2	563
1047.25	567
1048.29	549
1049.34	557
1050.38	545
1051.42	551
1052.47	549
1053.51	547
1054.55	527
1055.59	569
1056.63	573
1057.68	539
1058.72	551
1059.76	547
1060.8	513
1061.84	539
1062.88	523
1063.92	539
1064.96	523
1066	529
1067.04	547
1068.07	531
1069.11	565
1070.15	549
1071.19	535
1072.23	541
1073.26	529
1074.3	553
1075.34	533
1076.37	537
1077.41	537
1078.44	533
1079.48	531
1080.51	543
1081.55	573
1082.58	529
1083.62	511
1084.65	535
1085.69	525
1086.72	557
1087.75	533
1088.79	529
1089.82	553
1090.85	517
1091.88	519
1092.91	525
1093.94	507
1094.98	537
1096.01	533
1097.04	517
1098.07	513
1099.1	535
1100.13	527
1101.16	525
1102.19	523
1103.21	543
1104.24	525
1105.27	495
1106.3	543
1107.33	541
1108.35	507
1109.38	529
1110.41	497
1111.43	533
1112.46	505
1113.49	511
1114.51	503
1115.54	501
1116.56	477
1117.59	507
1118.61	495
1119.64	529
1120.66	517
1121.68	521
1122.71	521
1123.73	503
1124.75	509
1125.77	533
1126.8	503
1127.82	497
1128.84	497
1129.86	469
1130.88	483
1131.9	497
1132.92	487
1133.94	469
1134.96	469
1135.98	439
1137	433
1138.02	467
1139.04	451
1140.06	453
1141.08	465
1142.09	485
1143.11	467
1144.13	461
1145.15	473
1146.16	449
1147.18	471
1148.2	451
1149.21	451
1150.23	445
1151.24	481
1152.26	473
1153.27	481
1154.29	469
1155.3	445
1156.31	475
1157.33	473
1158.34	471
1159.35	487
1160.37	471
1161.38	499
1162.39	479
1163.4	467
1164.42	487
1165.43	475
1166.44	475
1167.45	491
1168.46	489
1169.47	481
1170.48	493
1171.49	491
1172.5	495
1173.51	501
1174.52	465
1175.52	483
1176.53	475
1177.54	491
1178.55	467
1179.56	475
1180.56	461
1181.57	463
1182.58	453
1183.58	485
1184.59	443
1185.59	467
1186.6	443
1187.6	457
1188.61	485
1189.61	441
1190.62	445
1191.62	467
1192.62	495
1193.63	423
1194.63	483
1195.63	469
1196.64	489
1197.64	455
1198.64	491
1199.64	489
1200.64	505
1201.64	483
1202.65	509
1203.65	513
1204.65	517
1205.65	467
1206.65	503
1207.64	493
1208.64	491
1209.64	487
1210.64	469
1211.64	471
1212.64	485
1213.64	489
1214.63	451
1215.63	447
1216.63	443
1217.62	473
1218.62	473
1219.62	473
1220.61	429
1221.61	469
1222.6	481
1223.6	459
1224.59	449
1225.59	449
1226.58	465
1227.57	473
1228.57	487
1229.56	459
1230.55	463
1231.55	463
1232.54	475
1233.53	501
1234.52	455
1235.51	481
1236.5	465
1237.5	469
1238.49	473
1239.48	471
1240.47	511
1241.46	499
1242.45	451
1243.43	493
1244.42	465
1245.41	467
1246.4	485
1247.39	493
1248.38	475
1249.36	465
1250.35	465
1251.34	469
1252.33	471
1253.31	475
1254.3	497
1255.28	467
1256.27	475
1257.25	463
1258.24	471
1259.22	457
1260.21	493
1261.19	467
1262.18	487
1263.16	475
1264.14	495
1265.13	481
1266.11	493
1267.09	491
1268.07	479
1269.06	477
1270.04	477
1271.02	469
1272	483
1272.98	445
1273.96	485
1274.94	435
1275.92	471
1276.9	473
1277.88	495
1278.86	491
1279.84	469
1280.82	467
1281.79	469
1282.77	467
1283.75	477
1284.73	471
1285.7	463
1286.68	455
1287.66	473
1288.63	481
1289.61	465
1290.59	467
1291.56	471
1292.54	481
1293.51	470.604
1294.49	485.315
1295.46	482.697
1296.44	468.25
1297.41	475.898
1298.38	500.294
1299.36	465.839
1300.33	477.425
1301.3	475.179
1302.27	482.586
1303.25	492.07
1304.22	453.034
1305.19	488.809
1306.16	488.577
1307.13	478.777
1308.1	473.853
1309.07	491.123
1310.04	491.779
1311.01	493.419
1311.98	473.409
1312.95	479.549
1313.92	488.686
1314.89	490.689
1315.86	495.116
1316.83	493.834
1317.79	486.198
1318.76	476.477
1319.73	480.522
1320.7	479.279
1321.66	453.537
1322.63	487.04
1323.6	455.19
1324.56	485.14
1325.53	500.63
1326.49	478.29
1327.46	460.337
1328.42	481.16
1329.39	475.553
1330.35	461.678
1331.32	488.073
1332.28	458.725
1333.24	492.445
1334.21	465.277
1335.17	465.972
1336.13	474.665
1337.09	477.265
1338.06	451.948
1339.02	475.637
1339.98	468.928
1340.94	477.521
1341.9	452.117
1342.86	465.077
1343.82	446.774
1344.78	435.9
1345.74	437.307
1346.7	431.915
1347.66	424.877
1348.62	412.578
1349.58	421.676
1350.54	406.006
1351.5	395.44
1352.45	388.755
1353.41	401.427
1354.37	391.066
1355.33	371.91
1356.28	380.232
1357.24	379.486
1358.2	370.512
1359.15	361.728
1360.11	367.087
1361.06	367.948
1362.02	363.389
1362.97	354.969
1363.93	353.841
1364.88	369.417
1365.84	350.738
1366.79	350.075
1367.74	358.059
1368.7	345.927
1369.65	338.125
1370.6	340.21
1371.56	342.233
1372.51	329.602
1373.46	328.649
1374.41	352.13
1375.36	324.413
1376.31	328.276
1377.26	344.523
1378.22	344.284
1379.17	334.57
1380.12	331.648
1381.06	333.846
1382.01	333.945
1382.96	342.556
1383.91	341.309
1384.86	334.585
1385.81	340.708
1386.76	344.134
1387.7	349.13
1388.65	353.645
1389.6	352.799
1390.55	345.67
1391.49	348.64
1392.44	363.153
1393.39	358.9
1394.33	358.787
1395.13	331
1396.11	325
1397.09	365
1398.08	349
1399.06	349
1400.04	329
1401.02	329
1402	351
1402.98	349
1403.96	351
1404.94	361
1405.92	353
1406.9	369
1407.88	361
1408.86	353
1409.84	353
1410.81	349
1411.79	335
1412.77	367
1413.75	347
1414.73	331
1415.7	343
1416.68	351
1417.66	347
1418.63	351
1419.61	349
1420.59	335
1421.56	347
1422.54	355
1423.51	339
1424.49	353
1425.46	357
1426.44	357
1427.41	347
1428.38	367
1429.36	369
1430.33	369
1431.31	387
1432.28	385
1433.25	393
1434.22	389
1435.2	389
1436.17	405
1437.14	413
1438.11	419
1439.08	415
1440.05	433
1441.03	437
1442	439
1442.97	453
1443.94	457
1444.91	455
1445.88	471
1446.85	447
1447.82	463
1448.78	441
1449.75	423
1450.72	447
1451.69	427
1452.66	437
1453.63	397
1454.59	431
1455.56	417
1456.53	403
1457.49	413
1458.46	377
1459.43	401
1460.39	357
1461.36	363
1462.33	385
1463.29	375
1464.26	373
1465.22	355
1466.19	365
1467.15	341
1468.11	349
1469.08	311
1470.04	305
1471	323
1471.97	323
1472.93	299
1473.89	309
1474.86	303
1475.82	309
1476.78	279
1477.74	293
1478.7	279
1479.67	299
1480.63	279
1481.59	259
1482.55	285
1483.51	293
1484.47	289
1485.43	265
1486.39	261
1487.35	267
1488.31	261
1489.27	267
1490.22	261
1491.18	255
1492.14	273
1493.1	261
1494.06	263
1495.01	267
1495.97	269
1496.93	263
1497.88	275
1498.84	265
1499.8	269
1500.75	259
1501.71	271
1502.67	255
1503.62	251
1504.58	261
1505.53	247
1506.48	245
1507.44	251
1508.39	259
1509.35	249
1510.3	243
1511.25	261
1512.21	245
1513.16	261
1514.11	253
1515.07	263
1516.02	243
1516.97	251
1517.92	263
1518.87	247
1519.82	241
1520.78	261
1521.73	259
1522.68	239
1523.63	253
1524.58	243
1525.53	249
1526.48	245
1527.43	231
1528.37	235
1529.32	247
1530.27	243
1531.22	255
1532.17	233
1533.12	255
1534.06	251
1535.01	241
1535.96	245
1536.91	257
1537.85	239
1538.8	233
1539.75	245
1540.69	239
1541.64	231
1542.58	239
1543.53	259
1544.47	227
1545.42	223
1546.36	265
1547.31	247
1548.25	239
1549.19	249
1550.14	261
1551.08	225
1552.02	233
1552.97	251
1553.91	235
1554.85	251
1555.79	249
1556.74	251
1557.68	229
1558.62	237
1559.56	251
1560.5	251
1561.44	243
1562.38	231
1563.32	233
1564.26	231
1565.2	233
1566.14	247
1567.08	241
1568.02	233
1568.96	243
1569.9	235
1570.84	233
1571.77	241
1572.71	239
1573.65	239
1574.59	241
1575.52	225
1576.46	225
1577.4	229
1578.33	243
1579.27	249
1580.21	229
1581.14	273
1582.08	255
1583.01	261
1583.95	267
1584.88	251
1585.82	251
1586.75	229
1587.69	239
1588.62	237
1589.55	245
1590.49	245
1591.42	233
1592.35	257
1593.29	247
1594.22	259
1595.15	241
1596.08	261
1597.01	261
1597.94	257
1598.88	247
1599.81	255
1600.74	261
1601.67	273
1602.6	265
1603.53	255
1604.46	261
1605.39	261
1606.32	261
1607.25	269
1608.18	255
1609.1	261
1610.03	269
1610.96	263
1611.89	245
1612.82	251
1613.74	273
1614.67	249
1615.6	257
1616.52	239
1617.45	253
1618.38	255
1619.3	247
1620.23	263
1621.15	255
1622.08	243
1623	269
1623.93	261
1624.85	267
1625.78	245
1626.7	261
1627.63	253
1628.55	263
1629.47	245
1630.4	257
1631.32	257
1632.24	255
1633.16	259
1634.09	275
1635.01	271
1635.93	293
1636.85	271
1637.77	283
1638.69	285
1639.61	287
1640.54	307
1641.46	287
1642.38	299
1643.3	295
1644.22	297
1645.14	279
1646.05	303
1646.97	313
1647.89	321
1648.81	319
1649.73	329
1650.65	337
1651.56	333
1652.48	333
1653.4	323
1654.32	339
1655.23	333
1656.15	335
1657.07	327
1657.98	333
1658.9	293
1659.81	315
1660.73	335
1661.64	293
1662.56	301
1663.47	303
1664.39	289
1665.3	295
1666.21	299
1667.13	313
1668.04	291
1668.96	281
1669.87	279
1670.78	257
1671.69	277
1672.61	257
1673.52	273
1674.43	255
1675.34	265
1676.25	269
1677.16	247
1678.08	249
1678.99	261
1679.9	235
1680.81	269
1681.72	237
1682.63	245
1683.54	241
1684.44	247
1685.35	235
1686.26	227
1687.17	235
1688.08	235
1688.99	247
1689.89	215
1690.8	211
1691.71	209
1692.62	211
1693.52	217
1694.43	211
1695.34	203
1696.24	195
1697.15	199
1698.05	193
1698.96	201
1699.87	201
1700.77	197
1701.68	183
1702.58	187
1703.48	179
1704.39	189
1705.29	189
1706.2	185
1707.1	185
1708	187
1708.91	181
1709.81	179
1710.71	183
1711.61	181
1712.51	179
1713.42	181
1714.32	167
1715.22	179
1716.12	177
1717.02	161
1717.92	173
1718.82	163
1719.72	179
1720.62	177
1721.52	177
1722.42	169
1723.32	167
1724.22	169
1725.12	181
1726.02	177
1726.91	179
1727.81	173
1728.71	171
1729.61	177
1730.5	171
1731.4	173
1732.3	167
1733.19	169
1734.09	177
1734.99	163
1735.88	175
1736.78	173
1737.67	161
1738.57	159
1739.46	163
1740.36	165
1741.25	181
1742.15	171
1743.04	161
1743.93	175
1744.83	167
1745.72	187
1746.61	167
1747.51	163
1748.4	173
1749.29	155
1750.18	153
1751.08	159
1751.97	169
1752.86	165
1753.75	169
1754.64	175
1755.53	163
1756.42	167
1757.31	157
1758.2	165
1759.09	163
1759.98	155
1760.87	163
1761.76	155
1762.65	149
1763.54	165
1764.43	167
1765.31	143
1766.2	157
1767.09	157
1767.98	161
1768.86	161
1769.75	151
1770.64	159
1771.53	159
1772.41	155
1773.3	153
1774.18	159
1775.07	163
1775.95	145
1776.84	159
1777.72	151
1778.61	155
1779.49	153
1780.38	149
1781.26	151
1782.15	151
1783.03	161
1783.91	147
1784.8	151
1785.68	159
1786.56	157
1787.44	163
1788.32	159
1789.21	151
1790.09	145
1790.97	143
1791.85	151
1792.73	141
1793.61	153
1794.49	153
1795.37	135
1796.25	143
1797.13	153
1798.01	147
1798.89	149
1799.77	149
